id,title,context,question,answers
56d98f0ddc89441400fdb558,Super_Bowl_50,"The league announced on October 16, 2012, that the two finalists were Sun Life Stadium and Levi's Stadium. The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers. The Miami bid depended on whether the stadium underwent renovations. However, on May 3, 2013, the Florida legislature refused to approve the funding plan to pay for the renovations, dealing a significant blow to Miami's chances.",What date were the top two stadium choices for Super Bowl 50 announced?,"{'text': ['October 16, 2012', 'October 16, 2012', 'October 16, 2012,'], 'answer_start': [24, 24, 24]}"
56d98f0ddc89441400fdb559,Super_Bowl_50,"The league announced on October 16, 2012, that the two finalists were Sun Life Stadium and Levi's Stadium. The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers. The Miami bid depended on whether the stadium underwent renovations. However, on May 3, 2013, the Florida legislature refused to approve the funding plan to pay for the renovations, dealing a significant blow to Miami's chances.",How many times prios has the Sun Life Stadium had Super Bowls?,"{'text': ['10.', '10', '10 times'], 'answer_start': [263, 168, 168]}"
56d98f0ddc89441400fdb55a,Super_Bowl_50,"The league announced on October 16, 2012, that the two finalists were Sun Life Stadium and Levi's Stadium. The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers. The Miami bid depended on whether the stadium underwent renovations. However, on May 3, 2013, the Florida legislature refused to approve the funding plan to pay for the renovations, dealing a significant blow to Miami's chances.",What city is tied with Miami for hosting the Super Bowl?,"{'text': ['New Orleans', 'New Orleans', 'New Orleans'], 'answer_start': [197, 197, 197]}"
56d98f0ddc89441400fdb55b,Super_Bowl_50,"The league announced on October 16, 2012, that the two finalists were Sun Life Stadium and Levi's Stadium. The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers. The Miami bid depended on whether the stadium underwent renovations. However, on May 3, 2013, the Florida legislature refused to approve the funding plan to pay for the renovations, dealing a significant blow to Miami's chances.",When was the last time San Francisco hosted a Super Bowl?,"{'text': ['1985', '1985', '1985'], 'answer_start': [309, 309, 309]}"
56d98f0ddc89441400fdb55c,Super_Bowl_50,"The league announced on October 16, 2012, that the two finalists were Sun Life Stadium and Levi's Stadium. The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers. The Miami bid depended on whether the stadium underwent renovations. However, on May 3, 2013, the Florida legislature refused to approve the funding plan to pay for the renovations, dealing a significant blow to Miami's chances.",Who decided not to approve paying for renovations at Sun Life Stadium that the league wanted for them to do to host Super Bowl 50?,"{'text': ['Florida legislature', 'the Florida legislature', 'Florida legislature'], 'answer_start': [508, 504, 508]}"
56be5523acb8001400a5032c,Super_Bowl_50,"On May 21, 2013, NFL owners at their spring meetings in Boston voted and awarded the game to Levi's Stadium. The $1.2 billion stadium opened in 2014. It is the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985, and the first in California since Super Bowl XXXVII took place in San Diego in 2003.",When was Levi's Stadium awarded the right to host Super Bowl 50?,"{'text': ['May 21, 2013', 'May 21, 2013', 'May 21, 2013,'], 'answer_start': [3, 3, 3]}"
56be5523acb8001400a5032d,Super_Bowl_50,"On May 21, 2013, NFL owners at their spring meetings in Boston voted and awarded the game to Levi's Stadium. The $1.2 billion stadium opened in 2014. It is the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985, and the first in California since Super Bowl XXXVII took place in San Diego in 2003.",Who voted on the venue for Super Bowl 50?,"{'text': ['NFL owners', 'NFL owners', 'NFL owners'], 'answer_start': [17, 17, 17]}"
56be5523acb8001400a5032e,Super_Bowl_50,"On May 21, 2013, NFL owners at their spring meetings in Boston voted and awarded the game to Levi's Stadium. The $1.2 billion stadium opened in 2014. It is the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985, and the first in California since Super Bowl XXXVII took place in San Diego in 2003.",When did Lev's Stadium open?,"{'text': ['2014', 'in 2014', '2014'], 'answer_start': [144, 141, 144]}"
56be5523acb8001400a5032f,Super_Bowl_50,"On May 21, 2013, NFL owners at their spring meetings in Boston voted and awarded the game to Levi's Stadium. The $1.2 billion stadium opened in 2014. It is the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985, and the first in California since Super Bowl XXXVII took place in San Diego in 2003.",How much did it cost to build Levi's Stadium?,"{'text': ['$1.2 billion', '$1.2 billion', '$1.2 billion'], 'answer_start': [113, 113, 113]}"
56be5523acb8001400a50330,Super_Bowl_50,"On May 21, 2013, NFL owners at their spring meetings in Boston voted and awarded the game to Levi's Stadium. The $1.2 billion stadium opened in 2014. It is the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985, and the first in California since Super Bowl XXXVII took place in San Diego in 2003.",What California city last hosted the Super Bowl?,"{'text': ['San Diego', 'San Diego', 'San Diego'], 'answer_start': [308, 308, 308]}"
56beb2153aeaaa14008c9225,Super_Bowl_50,"On May 21, 2013, NFL owners at their spring meetings in Boston voted and awarded the game to Levi's Stadium. The $1.2 billion stadium opened in 2014. It is the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985, and the first in California since Super Bowl XXXVII took place in San Diego in 2003.",Where did the spring meetings of the NFL owners take place?,"{'text': ['Boston', 'in Boston', 'May 21, 2013'], 'answer_start': [56, 53, 3]}"
56beb2153aeaaa14008c9226,Super_Bowl_50,"On May 21, 2013, NFL owners at their spring meetings in Boston voted and awarded the game to Levi's Stadium. The $1.2 billion stadium opened in 2014. It is the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985, and the first in California since Super Bowl XXXVII took place in San Diego in 2003.",On what date was Super Bowl 50 given to Levi's Stadium?,"{'text': ['May 21, 2013', 'May 21, 2013', 'May 21, 2013,'], 'answer_start': [3, 3, 3]}"
56beb2153aeaaa14008c9227,Super_Bowl_50,"On May 21, 2013, NFL owners at their spring meetings in Boston voted and awarded the game to Levi's Stadium. The $1.2 billion stadium opened in 2014. It is the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985, and the first in California since Super Bowl XXXVII took place in San Diego in 2003.",How much did it cost to build Levi's Stadium?,"{'text': ['$1.2 billion', '$1.2 billion', '$1.2 billion'], 'answer_start': [113, 113, 113]}"
56beb2153aeaaa14008c9228,Super_Bowl_50,"On May 21, 2013, NFL owners at their spring meetings in Boston voted and awarded the game to Levi's Stadium. The $1.2 billion stadium opened in 2014. It is the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985, and the first in California since Super Bowl XXXVII took place in San Diego in 2003.","Prior to Super Bowl 50, what was the last Super Bowl in California?","{'text': ['Super Bowl XXXVII', 'Super Bowl XXXVII', 'XXXVII'], 'answer_start': [276, 276, 287]}"
56beb2153aeaaa14008c9229,Super_Bowl_50,"On May 21, 2013, NFL owners at their spring meetings in Boston voted and awarded the game to Levi's Stadium. The $1.2 billion stadium opened in 2014. It is the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985, and the first in California since Super Bowl XXXVII took place in San Diego in 2003.",In what city did the last Super Bowl in California occur?,"{'text': ['San Diego', 'San Diego', 'San Diego'], 'answer_start': [308, 308, 308]}"
56bf23363aeaaa14008c952f,Super_Bowl_50,"On May 21, 2013, NFL owners at their spring meetings in Boston voted and awarded the game to Levi's Stadium. The $1.2 billion stadium opened in 2014. It is the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985, and the first in California since Super Bowl XXXVII took place in San Diego in 2003.",What year did Levi's Stadium become fully approved to host Super Bowl 50?,"{'text': ['2013', '2013', '2013'], 'answer_start': [11, 11, 11]}"
56bf23363aeaaa14008c9530,Super_Bowl_50,"On May 21, 2013, NFL owners at their spring meetings in Boston voted and awarded the game to Levi's Stadium. The $1.2 billion stadium opened in 2014. It is the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985, and the first in California since Super Bowl XXXVII took place in San Diego in 2003.",When did Levi's stadium open to the public? ,"{'text': ['2014', '2014', '2014'], 'answer_start': [144, 144, 144]}"
56bf23363aeaaa14008c9531,Super_Bowl_50,"On May 21, 2013, NFL owners at their spring meetings in Boston voted and awarded the game to Levi's Stadium. The $1.2 billion stadium opened in 2014. It is the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985, and the first in California since Super Bowl XXXVII took place in San Diego in 2003.",How much did it cost to build the stadium where Super Bowl 50 was played?,"{'text': ['$1.2 billion', '$1.2 billion', '$1.2 billion'], 'answer_start': [113, 113, 113]}"
56bf23363aeaaa14008c9532,Super_Bowl_50,"On May 21, 2013, NFL owners at their spring meetings in Boston voted and awarded the game to Levi's Stadium. The $1.2 billion stadium opened in 2014. It is the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985, and the first in California since Super Bowl XXXVII took place in San Diego in 2003.","What year did a Super Bowl play in the bay area around San Francisco, prior to Super Bowl 50?","{'text': ['1985', '1985', '1985'], 'answer_start': [236, 236, 236]}"
56bf23363aeaaa14008c9533,Super_Bowl_50,"On May 21, 2013, NFL owners at their spring meetings in Boston voted and awarded the game to Levi's Stadium. The $1.2 billion stadium opened in 2014. It is the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985, and the first in California since Super Bowl XXXVII took place in San Diego in 2003.",Which Super Bowl was hosted in San Diego in 2003? ,"{'text': ['Super Bowl XXXVII', 'Super Bowl XXXVII', 'XXXVII'], 'answer_start': [276, 276, 287]}"
56d6f0770d65d21400198268,Super_Bowl_50,"On May 21, 2013, NFL owners at their spring meetings in Boston voted and awarded the game to Levi's Stadium. The $1.2 billion stadium opened in 2014. It is the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985, and the first in California since Super Bowl XXXVII took place in San Diego in 2003.",When was San Francisco voted to be the location for Super Bowl 50?,"{'text': ['May 21, 2013', 'May 21, 2013,', 'May 21, 2013'], 'answer_start': [3, 3, 3]}"
56d6f0770d65d21400198269,Super_Bowl_50,"On May 21, 2013, NFL owners at their spring meetings in Boston voted and awarded the game to Levi's Stadium. The $1.2 billion stadium opened in 2014. It is the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985, and the first in California since Super Bowl XXXVII took place in San Diego in 2003.",When did Levi's Stadium open?,"{'text': ['2014', 'in 2014', '2014'], 'answer_start': [144, 141, 144]}"
56d6f0770d65d2140019826a,Super_Bowl_50,"On May 21, 2013, NFL owners at their spring meetings in Boston voted and awarded the game to Levi's Stadium. The $1.2 billion stadium opened in 2014. It is the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985, and the first in California since Super Bowl XXXVII took place in San Diego in 2003.",When was the last Super Bowl in California?,"{'text': ['2003', 'in 2003', '2003'], 'answer_start': [321, 318, 321]}"
56d6f0770d65d2140019826c,Super_Bowl_50,"On May 21, 2013, NFL owners at their spring meetings in Boston voted and awarded the game to Levi's Stadium. The $1.2 billion stadium opened in 2014. It is the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985, and the first in California since Super Bowl XXXVII took place in San Diego in 2003.",Where was the meeting held when the NFL owners voted on the location for Super Bowl 50?,"{'text': ['Boston', 'in Boston', 'Boston'], 'answer_start': [56, 53, 56]}"
56d98fbfdc89441400fdb562,Super_Bowl_50,"On May 21, 2013, NFL owners at their spring meetings in Boston voted and awarded the game to Levi's Stadium. The $1.2 billion stadium opened in 2014. It is the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985, and the first in California since Super Bowl XXXVII took place in San Diego in 2003.",When was Levi's Stadium picked for Super bowl 50?,"{'text': ['May 21, 2013', 'May 21, 2013', 'May 21, 2013'], 'answer_start': [3, 3, 3]}"
56d98fbfdc89441400fdb563,Super_Bowl_50,"On May 21, 2013, NFL owners at their spring meetings in Boston voted and awarded the game to Levi's Stadium. The $1.2 billion stadium opened in 2014. It is the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985, and the first in California since Super Bowl XXXVII took place in San Diego in 2003.",When did Levi's Stadium open?,"{'text': ['2014.', 'in 2014', '2014'], 'answer_start': [144, 141, 144]}"
56d98fbfdc89441400fdb564,Super_Bowl_50,"On May 21, 2013, NFL owners at their spring meetings in Boston voted and awarded the game to Levi's Stadium. The $1.2 billion stadium opened in 2014. It is the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985, and the first in California since Super Bowl XXXVII took place in San Diego in 2003.",How much did Levi's Stadium cost?,"{'text': ['$1.2 billion', '$1.2 billion', '$1.2 billion'], 'answer_start': [113, 113, 113]}"
56d98fbfdc89441400fdb565,Super_Bowl_50,"On May 21, 2013, NFL owners at their spring meetings in Boston voted and awarded the game to Levi's Stadium. The $1.2 billion stadium opened in 2014. It is the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985, and the first in California since Super Bowl XXXVII took place in San Diego in 2003.",When was the last time California hosted a Super Bowl?,"{'text': ['2003.', '2003', '2003'], 'answer_start': [321, 321, 321]}"
56be572b3aeaaa14008c9052,Super_Bowl_50,"For the third straight season, the number one seeds from both conferences met in the Super Bowl. The Carolina Panthers became one of only ten teams to have completed a regular season with only one loss, and one of only six teams to have acquired a 15–1 record, while the Denver Broncos became one of four teams to have made eight appearances in the Super Bowl. The Broncos made their second Super Bowl appearance in three years, having reached Super Bowl XLVIII, while the Panthers made their second Super Bowl appearance in franchise history, their other appearance being Super Bowl XXXVIII. Coincidentally, both teams were coached by John Fox in their last Super Bowl appearance prior to Super Bowl 50.",Who coached each Super Bowl 50 participant in their most recent Super Bowl appearance prior to Super Bowl 50?,"{'text': ['John Fox', 'John Fox', 'Fox'], 'answer_start': [636, 636, 641]}"
56beb2a03aeaaa14008c922f,Super_Bowl_50,"For the third straight season, the number one seeds from both conferences met in the Super Bowl. The Carolina Panthers became one of only ten teams to have completed a regular season with only one loss, and one of only six teams to have acquired a 15–1 record, while the Denver Broncos became one of four teams to have made eight appearances in the Super Bowl. The Broncos made their second Super Bowl appearance in three years, having reached Super Bowl XLVIII, while the Panthers made their second Super Bowl appearance in franchise history, their other appearance being Super Bowl XXXVIII. Coincidentally, both teams were coached by John Fox in their last Super Bowl appearance prior to Super Bowl 50.",How many NFL teams have finished the regular season with one loss?,"{'text': ['ten', 'ten', 'six'], 'answer_start': [138, 138, 219]}"
56beb2a03aeaaa14008c9230,Super_Bowl_50,"For the third straight season, the number one seeds from both conferences met in the Super Bowl. The Carolina Panthers became one of only ten teams to have completed a regular season with only one loss, and one of only six teams to have acquired a 15–1 record, while the Denver Broncos became one of four teams to have made eight appearances in the Super Bowl. The Broncos made their second Super Bowl appearance in three years, having reached Super Bowl XLVIII, while the Panthers made their second Super Bowl appearance in franchise history, their other appearance being Super Bowl XXXVIII. Coincidentally, both teams were coached by John Fox in their last Super Bowl appearance prior to Super Bowl 50.",How many NFL teams have gone 15-1 in one season?,"{'text': ['six', 'six', 'six'], 'answer_start': [219, 219, 219]}"
56beb2a03aeaaa14008c9231,Super_Bowl_50,"For the third straight season, the number one seeds from both conferences met in the Super Bowl. The Carolina Panthers became one of only ten teams to have completed a regular season with only one loss, and one of only six teams to have acquired a 15–1 record, while the Denver Broncos became one of four teams to have made eight appearances in the Super Bowl. The Broncos made their second Super Bowl appearance in three years, having reached Super Bowl XLVIII, while the Panthers made their second Super Bowl appearance in franchise history, their other appearance being Super Bowl XXXVIII. Coincidentally, both teams were coached by John Fox in their last Super Bowl appearance prior to Super Bowl 50.",Which team in Super Bowl 50 had a 15-1 record?,"{'text': ['Carolina Panthers', 'The Carolina Panthers', 'Panthers'], 'answer_start': [101, 97, 110]}"
56beb2a03aeaaa14008c9232,Super_Bowl_50,"For the third straight season, the number one seeds from both conferences met in the Super Bowl. The Carolina Panthers became one of only ten teams to have completed a regular season with only one loss, and one of only six teams to have acquired a 15–1 record, while the Denver Broncos became one of four teams to have made eight appearances in the Super Bowl. The Broncos made their second Super Bowl appearance in three years, having reached Super Bowl XLVIII, while the Panthers made their second Super Bowl appearance in franchise history, their other appearance being Super Bowl XXXVIII. Coincidentally, both teams were coached by John Fox in their last Super Bowl appearance prior to Super Bowl 50.",What was the last Super Bowl the Broncos participated in?,"{'text': ['Super Bowl XLVIII', 'Super Bowl XLVIII', 'XLVIII'], 'answer_start': [444, 444, 455]}"
56beb2a03aeaaa14008c9233,Super_Bowl_50,"For the third straight season, the number one seeds from both conferences met in the Super Bowl. The Carolina Panthers became one of only ten teams to have completed a regular season with only one loss, and one of only six teams to have acquired a 15–1 record, while the Denver Broncos became one of four teams to have made eight appearances in the Super Bowl. The Broncos made their second Super Bowl appearance in three years, having reached Super Bowl XLVIII, while the Panthers made their second Super Bowl appearance in franchise history, their other appearance being Super Bowl XXXVIII. Coincidentally, both teams were coached by John Fox in their last Super Bowl appearance prior to Super Bowl 50.",Who was the head coach of the Broncos in Super Bowl XLVIII?,"{'text': ['John Fox', 'John Fox', 'Fox'], 'answer_start': [636, 636, 641]}"
56bf28c73aeaaa14008c9539,Super_Bowl_50,"For the third straight season, the number one seeds from both conferences met in the Super Bowl. The Carolina Panthers became one of only ten teams to have completed a regular season with only one loss, and one of only six teams to have acquired a 15–1 record, while the Denver Broncos became one of four teams to have made eight appearances in the Super Bowl. The Broncos made their second Super Bowl appearance in three years, having reached Super Bowl XLVIII, while the Panthers made their second Super Bowl appearance in franchise history, their other appearance being Super Bowl XXXVIII. Coincidentally, both teams were coached by John Fox in their last Super Bowl appearance prior to Super Bowl 50.",What was the number of times the Denver Broncos played in a Super Bowl by the time they reached Super Bowl 50?,"{'text': ['eight', 'eight', 'eight'], 'answer_start': [324, 324, 324]}"
56bf28c73aeaaa14008c953a,Super_Bowl_50,"For the third straight season, the number one seeds from both conferences met in the Super Bowl. The Carolina Panthers became one of only ten teams to have completed a regular season with only one loss, and one of only six teams to have acquired a 15–1 record, while the Denver Broncos became one of four teams to have made eight appearances in the Super Bowl. The Broncos made their second Super Bowl appearance in three years, having reached Super Bowl XLVIII, while the Panthers made their second Super Bowl appearance in franchise history, their other appearance being Super Bowl XXXVIII. Coincidentally, both teams were coached by John Fox in their last Super Bowl appearance prior to Super Bowl 50.",How many NFL teams have had only one loss by the end of a regular season?,"{'text': ['ten', 'ten', 'ten'], 'answer_start': [138, 138, 138]}"
56bf28c73aeaaa14008c953c,Super_Bowl_50,"For the third straight season, the number one seeds from both conferences met in the Super Bowl. The Carolina Panthers became one of only ten teams to have completed a regular season with only one loss, and one of only six teams to have acquired a 15–1 record, while the Denver Broncos became one of four teams to have made eight appearances in the Super Bowl. The Broncos made their second Super Bowl appearance in three years, having reached Super Bowl XLVIII, while the Panthers made their second Super Bowl appearance in franchise history, their other appearance being Super Bowl XXXVIII. Coincidentally, both teams were coached by John Fox in their last Super Bowl appearance prior to Super Bowl 50.",What was the first Super Bowl that the Carolina Panthers played in? ,"{'text': ['Super Bowl XXXVIII', 'Super Bowl XXXVIII', 'XXXVIII'], 'answer_start': [573, 573, 584]}"
56bf28c73aeaaa14008c953d,Super_Bowl_50,"For the third straight season, the number one seeds from both conferences met in the Super Bowl. The Carolina Panthers became one of only ten teams to have completed a regular season with only one loss, and one of only six teams to have acquired a 15–1 record, while the Denver Broncos became one of four teams to have made eight appearances in the Super Bowl. The Broncos made their second Super Bowl appearance in three years, having reached Super Bowl XLVIII, while the Panthers made their second Super Bowl appearance in franchise history, their other appearance being Super Bowl XXXVIII. Coincidentally, both teams were coached by John Fox in their last Super Bowl appearance prior to Super Bowl 50.",How many teams can boast a 15–1 regular season record?,"{'text': ['six', 'ten', 'ten'], 'answer_start': [219, 138, 138]}"
56d6f1190d65d21400198272,Super_Bowl_50,"For the third straight season, the number one seeds from both conferences met in the Super Bowl. The Carolina Panthers became one of only ten teams to have completed a regular season with only one loss, and one of only six teams to have acquired a 15–1 record, while the Denver Broncos became one of four teams to have made eight appearances in the Super Bowl. The Broncos made their second Super Bowl appearance in three years, having reached Super Bowl XLVIII, while the Panthers made their second Super Bowl appearance in franchise history, their other appearance being Super Bowl XXXVIII. Coincidentally, both teams were coached by John Fox in their last Super Bowl appearance prior to Super Bowl 50.",What seed was the Carolina Panthers?,"{'text': ['number one', 'number one', 'one'], 'answer_start': [35, 35, 42]}"
56d6f1190d65d21400198273,Super_Bowl_50,"For the third straight season, the number one seeds from both conferences met in the Super Bowl. The Carolina Panthers became one of only ten teams to have completed a regular season with only one loss, and one of only six teams to have acquired a 15–1 record, while the Denver Broncos became one of four teams to have made eight appearances in the Super Bowl. The Broncos made their second Super Bowl appearance in three years, having reached Super Bowl XLVIII, while the Panthers made their second Super Bowl appearance in franchise history, their other appearance being Super Bowl XXXVIII. Coincidentally, both teams were coached by John Fox in their last Super Bowl appearance prior to Super Bowl 50.",What seed was the Denver Broncos?,"{'text': ['number one', 'number one', 'one'], 'answer_start': [35, 35, 42]}"
56d6f1190d65d21400198274,Super_Bowl_50,"For the third straight season, the number one seeds from both conferences met in the Super Bowl. The Carolina Panthers became one of only ten teams to have completed a regular season with only one loss, and one of only six teams to have acquired a 15–1 record, while the Denver Broncos became one of four teams to have made eight appearances in the Super Bowl. The Broncos made their second Super Bowl appearance in three years, having reached Super Bowl XLVIII, while the Panthers made their second Super Bowl appearance in franchise history, their other appearance being Super Bowl XXXVIII. Coincidentally, both teams were coached by John Fox in their last Super Bowl appearance prior to Super Bowl 50.","Prior to Super Bowl 50, when were the Broncos last there?","{'text': ['Super Bowl XLVIII', 'Super Bowl XLVIII', 'Super Bowl XLVIII'], 'answer_start': [444, 444, 444]}"
56d6f1190d65d21400198275,Super_Bowl_50,"For the third straight season, the number one seeds from both conferences met in the Super Bowl. The Carolina Panthers became one of only ten teams to have completed a regular season with only one loss, and one of only six teams to have acquired a 15–1 record, while the Denver Broncos became one of four teams to have made eight appearances in the Super Bowl. The Broncos made their second Super Bowl appearance in three years, having reached Super Bowl XLVIII, while the Panthers made their second Super Bowl appearance in franchise history, their other appearance being Super Bowl XXXVIII. Coincidentally, both teams were coached by John Fox in their last Super Bowl appearance prior to Super Bowl 50.","Prior to Super Bowl 50, when were the Carolina Panthers last there?","{'text': ['Super Bowl XXXVIII.', 'Super Bowl XXXVIII', 'Super Bowl XXXVIII'], 'answer_start': [573, 573, 573]}"
56d6f1190d65d21400198276,Super_Bowl_50,"For the third straight season, the number one seeds from both conferences met in the Super Bowl. The Carolina Panthers became one of only ten teams to have completed a regular season with only one loss, and one of only six teams to have acquired a 15–1 record, while the Denver Broncos became one of four teams to have made eight appearances in the Super Bowl. The Broncos made their second Super Bowl appearance in three years, having reached Super Bowl XLVIII, while the Panthers made their second Super Bowl appearance in franchise history, their other appearance being Super Bowl XXXVIII. Coincidentally, both teams were coached by John Fox in their last Super Bowl appearance prior to Super Bowl 50.",How many teams have had a 15-1 record for the regular season?,"{'text': ['six', 'ten', 'ten'], 'answer_start': [219, 138, 138]}"
56d99179dc89441400fdb56c,Super_Bowl_50,"For the third straight season, the number one seeds from both conferences met in the Super Bowl. The Carolina Panthers became one of only ten teams to have completed a regular season with only one loss, and one of only six teams to have acquired a 15–1 record, while the Denver Broncos became one of four teams to have made eight appearances in the Super Bowl. The Broncos made their second Super Bowl appearance in three years, having reached Super Bowl XLVIII, while the Panthers made their second Super Bowl appearance in franchise history, their other appearance being Super Bowl XXXVIII. Coincidentally, both teams were coached by John Fox in their last Super Bowl appearance prior to Super Bowl 50.",How many games did the Panthers lose in the regular season before Super Bowl 50?,"{'text': ['one', '1', '1'], 'answer_start': [42, 251, 251]}"
56d99179dc89441400fdb56d,Super_Bowl_50,"For the third straight season, the number one seeds from both conferences met in the Super Bowl. The Carolina Panthers became one of only ten teams to have completed a regular season with only one loss, and one of only six teams to have acquired a 15–1 record, while the Denver Broncos became one of four teams to have made eight appearances in the Super Bowl. The Broncos made their second Super Bowl appearance in three years, having reached Super Bowl XLVIII, while the Panthers made their second Super Bowl appearance in franchise history, their other appearance being Super Bowl XXXVIII. Coincidentally, both teams were coached by John Fox in their last Super Bowl appearance prior to Super Bowl 50.",How many teams up to Super Bowl 50 have been to the championship game eight times?,"{'text': ['four', 'four', 'four'], 'answer_start': [300, 300, 300]}"
56d99179dc89441400fdb570,Super_Bowl_50,"For the third straight season, the number one seeds from both conferences met in the Super Bowl. The Carolina Panthers became one of only ten teams to have completed a regular season with only one loss, and one of only six teams to have acquired a 15–1 record, while the Denver Broncos became one of four teams to have made eight appearances in the Super Bowl. The Broncos made their second Super Bowl appearance in three years, having reached Super Bowl XLVIII, while the Panthers made their second Super Bowl appearance in franchise history, their other appearance being Super Bowl XXXVIII. Coincidentally, both teams were coached by John Fox in their last Super Bowl appearance prior to Super Bowl 50.","Before Super Bowl 50, what was the coach's name that coached both teams for their last Super Bowl appearances?","{'text': ['John Fox', 'John Fox', 'John Fox'], 'answer_start': [636, 636, 636]}"
56be59683aeaaa14008c9058,Super_Bowl_50,"Despite waiving longtime running back DeAngelo Williams and losing top wide receiver Kelvin Benjamin to a torn ACL in the preseason, the Carolina Panthers had their best regular season in franchise history, becoming the seventh team to win at least 15 regular season games since the league expanded to a 16-game schedule in 1978. Carolina started the season 14–0, not only setting franchise records for the best start and the longest single-season winning streak, but also posting the best start to a season by an NFC team in NFL history, breaking the 13–0 record previously shared with the 2009 New Orleans Saints and the 2011 Green Bay Packers. With their NFC-best 15–1 regular season record, the Panthers clinched home-field advantage throughout the NFC playoffs for the first time in franchise history. Ten players were selected to the Pro Bowl (the most in franchise history) along with eight All-Pro selections.",Whic Carolina Panthers running back was waived?,"{'text': ['DeAngelo Williams', 'DeAngelo Williams', 'Williams'], 'answer_start': [38, 38, 47]}"
56be59683aeaaa14008c9059,Super_Bowl_50,"Despite waiving longtime running back DeAngelo Williams and losing top wide receiver Kelvin Benjamin to a torn ACL in the preseason, the Carolina Panthers had their best regular season in franchise history, becoming the seventh team to win at least 15 regular season games since the league expanded to a 16-game schedule in 1978. Carolina started the season 14–0, not only setting franchise records for the best start and the longest single-season winning streak, but also posting the best start to a season by an NFC team in NFL history, breaking the 13–0 record previously shared with the 2009 New Orleans Saints and the 2011 Green Bay Packers. With their NFC-best 15–1 regular season record, the Panthers clinched home-field advantage throughout the NFC playoffs for the first time in franchise history. Ten players were selected to the Pro Bowl (the most in franchise history) along with eight All-Pro selections.",Which Carolina Panthers wide receiver suffered a torn ACL before the season began?,"{'text': ['Kelvin Benjamin', 'Kelvin Benjamin', 'Benjamin'], 'answer_start': [85, 85, 92]}"
